Restaurant,star_rating,no_reviews,cuisine,url
Trattoria Casa Mia In Trastevere,4.5,"1,146","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9792149-Reviews-Trattoria_Casa_Mia_In_Trastevere-Rome_Lazio.html
Pasta In Corso,4.5,"1,135","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13477527-Reviews-Pasta_In_Corso-Rome_Lazio.html
MISTO Mixology & Cibarie,4.5,192,"Bars & Pubs, International",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12442655-Reviews-MISTO_Mixology_Cibarie-Rome_Lazio.html
Sushi Doku Bar,4.5,702,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9976688-Reviews-Sushi_Doku_Bar-Rome_Lazio.html
1990 Accademia Del Gusto,4.5,276,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d8683838-Reviews-1990_Accademia_Del_Gusto-Rome_Lazio.html
Sushita,4.5,251,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d14149448-Reviews-Sushita-Rome_Lazio.html
Poldo e Gianna Osteria,4.5,"1,691","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9744711-Reviews-Poldo_e_Gianna_Osteria-Rome_Lazio.html
Jaipur - Ristorante Indiano,4.5,789,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d795702-Reviews-Jaipur_Ristorante_Indiano-Rome_Lazio.html
Elettroforno Frontoni,4.5,438,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7732809-Reviews-Elettroforno_Frontoni-Rome_Lazio.html
Vecchia Locanda,4.5,703,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1392036-Reviews-Vecchia_Locanda-Rome_Lazio.html
Bosco Officine del Tartufo,4.5,314,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d14075881-Reviews-Bosco_Officine_del_Tartufo-Rome_Lazio.html
Himalaya's Kashmir,4.5,"3,809","Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d795692-Reviews-Himalaya_s_Kashmir-Rome_Lazio.html
Pizzeria da Giustina,4.5,268,Pizza,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4610705-Reviews-Pizzeria_da_Giustina-Rome_Lazio.html
Trattoria Accattone,4.5,422,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7351896-Reviews-Trattoria_Accattone-Rome_Lazio.html
La Gattabuia,4.5,"2,811","Italian, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2037698-Reviews-La_Gattabuia-Rome_Lazio.html
La Terrazza,4.5,291,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d798098-Reviews-La_Terrazza-Rome_Lazio.html
La Pergola,4.5,"2,651","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d806462-Reviews-La_Pergola-Rome_Lazio.html
Nativa,4.5,125,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d18902902-Reviews-Nativa-Rome_Lazio.html
Zerosettantacinque,4.5,"1,726","Pizza, International",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1904989-Reviews-Zerosettantacinque-Rome_Lazio.html
Le Caveau,4.5,955,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1583145-Reviews-Le_Caveau-Rome_Lazio.html
Pasta in Corso Pantheon,4.5,195,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d25157279-Reviews-Pasta_in_Corso_Pantheon-Rome_Lazio.html
Enoteca La Torre,4.5,522,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4891217-Reviews-Enoteca_La_Torre-Rome_Lazio.html
Il cavalluccio marino,4.5,"1,249",Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2177512-Reviews-Il_cavalluccio_marino-Rome_Lazio.html
Babette,4.5,"2,218","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d815279-Reviews-Babette-Rome_Lazio.html
Sapori Sardi,4.5,812,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034639-Reviews-Sapori_Sardi-Rome_Lazio.html
Annapoorna INDIA - Ristorante indiano a Roma,4.5,201,Indian,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d18841350-Reviews-Annapoorna_INDIA_Ristorante_indiano_a_Roma-Rome_Lazio.html
Rosso Tiziano,4.5,470,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3162621-Reviews-Rosso_Tiziano-Rome_Lazio.html
Delizie e Sapori,4.5,"1,212","Pizza, International",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2181568-Reviews-Delizie_e_Sapori-Rome_Lazio.html
Rosa cibo italiano,5.0,66,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d17654187-Reviews-Rosa_cibo_italiano-Rome_Lazio.html
Papa Rex,4.5,"1,790","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2399899-Reviews-Papa_Rex-Rome_Lazio.html
Tischi Toschi Roma,4.5,353,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10384618-Reviews-Tischi_Toschi_Roma-Rome_Lazio.html
Bull Steak,4.5,"1,832","Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1022964-Reviews-Bull_Steak-Rome_Lazio.html
Arcade and Food,4.5,690,"Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15673085-Reviews-Arcade_and_Food-Rome_Lazio.html
Zizzi Pizza,4.5,"1,291","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3934906-Reviews-Zizzi_Pizza-Rome_Lazio.html
Le Virtù in Tavola,4.5,926,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1309248-Reviews-Le_Virtu_in_Tavola-Rome_Lazio.html
Fraschetteria Giampiccolo,4.5,894,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d8657097-Reviews-Fraschetteria_Giampiccolo-Rome_Lazio.html
Knick Knack Yoda,4.5,691,"Street Food, Central-Italian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3342394-Reviews-Knick_Knack_Yoda-Rome_Lazio.html
Beerstyle,5.0,127,"American, Brew Pub",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d8637808-Reviews-Beerstyle-Rome_Lazio.html
Osteria Pocci,4.5,357,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10720854-Reviews-Osteria_Pocci-Rome_Lazio.html
Culinaria,4.5,"1,567","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7934734-Reviews-Culinaria-Rome_Lazio.html
Ristorante Lin,4.5,799,"Chinese, Zhejiang",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d6016745-Reviews-Ristorante_Lin-Rome_Lazio.html
Trattoria Cecio,4.5,"2,434","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1605472-Reviews-Trattoria_Cecio-Rome_Lazio.html
Pizza e Arrosticini,4.5,293,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13387714-Reviews-Pizza_e_Arrosticini-Rome_Lazio.html
Al Vicolo 9,4.5,132,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d24096426-Reviews-Al_Vicolo_9-Rome_Lazio.html
Klass Restaurant,4.5,"1,158","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13203746-Reviews-Klass_Restaurant-Rome_Lazio.html
STREATART,4.5,434,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7210796-Reviews-STREATART-Rome_Lazio.html
La Coccinella Raffinata,4.5,661,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g19413240-d7897004-Reviews-La_Coccinella_Raffinata-Ciampino_Ciampino_Province_of_Rome_Lazio.html
Ai Tre Tartufi,4.5,"1,091","Italian, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2213002-Reviews-Ai_Tre_Tartufi-Rome_Lazio.html
La Dispensa dei Mellini,4.5,579,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1980844-Reviews-La_Dispensa_dei_Mellini-Rome_Lazio.html
Sa Tanca Crostaceria,4.5,"1,874","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1173533-Reviews-Sa_Tanca_Crostaceria-Rome_Lazio.html
Babbo's,4.0,"1,904","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1115555-Reviews-Babbo_s-Rome_Lazio.html
Ristorante Savoia,4.5,793,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12027974-Reviews-Ristorante_Savoia-Rome_Lazio.html
I Monticiani,4.5,"1,327","Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3198349-Reviews-I_Monticiani-Rome_Lazio.html
i Clementini,4.5,"2,280","Romana, Lazio",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1789073-Reviews-I_Clementini-Rome_Lazio.html
Acacie e Pepe - Cucina e cicchetti,4.5,163,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15558141-Reviews-Acacie_e_Pepe_Cucina_e_cicchetti-Rome_Lazio.html
La Nduja,4.5,"2,441","Pizza, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1130366-Reviews-La_Nduja-Rome_Lazio.html
Marco G,4.5,"2,380","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1821172-Reviews-Marco_G-Rome_Lazio.html
Le Tavernelle,4.5,"1,804","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1199809-Reviews-Le_Tavernelle-Rome_Lazio.html
Patty Bistrò,4.5,183,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15667357-Reviews-Patty_Bistro-Rome_Lazio.html
La Soffitta Renovatio,4.5,"2,733","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034629-Reviews-La_Soffitta_Renovatio-Rome_Lazio.html
Antica Osteria di Pietra,4.5,834,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d20259907-Reviews-Antica_Osteria_di_Pietra-Rome_Lazio.html
Saloon del Panino - Portuense,4.5,350,"Italian, American",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d6179752-Reviews-Saloon_del_Panino_Portuense-Rome_Lazio.html
Rimessa Roscioli Ristorante,4.5,"1,039","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13367989-Reviews-Rimessa_Roscioli_Ristorante-Rome_Lazio.html
La Pentolaccia,4.5,"1,653","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034627-Reviews-La_Pentolaccia-Rome_Lazio.html
Trattoria Re di Roma,4.5,"1,664","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2321865-Reviews-Trattoria_Re_di_Roma-Rome_Lazio.html
Ce Stamo a Pensà,4.5,"1,484","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10109712-Reviews-Ce_Stamo_a_Pensa-Rome_Lazio.html
Finger,4.5,964,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7360769-Reviews-Finger-Rome_Lazio.html
Il Desiderio Preso Per La Coda,4.5,365,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1007446-Reviews-Il_Desiderio_Preso_Per_La_Coda-Rome_Lazio.html
Ristorante Pinseria Al 39 Da Massimo,4.5,"1,040","Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2370641-Reviews-Ristorante_Pinseria_Al_39_Da_Massimo-Rome_Lazio.html
Vinea,4.5,306,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13378452-Reviews-Vinea-Rome_Lazio.html
Pizzeria Antica Stabia,4.5,"1,182","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3225095-Reviews-Pizzeria_Antica_Stabia-Rome_Lazio.html
Apuleius,4.5,509,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034542-Reviews-Apuleius-Rome_Lazio.html
Cantina 26,4.5,"1,871","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7283833-Reviews-Cantina_26-Rome_Lazio.html
Porto Cervara Roma,4.5,665,"Seafood, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7694675-Reviews-Porto_Cervara_Roma-Rome_Lazio.html
Pizzeria Il Grano,4.5,839,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7685702-Reviews-Pizzeria_Il_Grano-Rome_Lazio.html
320 Gradi,4.5,606,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12180860-Reviews-320_Gradi-Rome_Lazio.html
Trattoria Coriolano,4.5,391,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034586-Reviews-Trattoria_Coriolano-Rome_Lazio.html
Pirandello19,4.5,152,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d20941096-Reviews-Pirandello19-Rome_Lazio.html
Caramella,4.5,772,"Italian, Brew Pub",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13794710-Reviews-Caramella-Rome_Lazio.html
Lepri Braceria Enoteca,4.5,281,"Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d9749526-Reviews-Lepri_Braceria_Enoteca-Rome_Lazio.html
La Bottega di Cesare,4.5,621,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2419151-Reviews-La_Bottega_di_Cesare-Rome_Lazio.html
La Rosa Rossa,4.5,"1,110","Italian, Healthy",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2100938-Reviews-La_Rosa_Rossa-Rome_Lazio.html
Benso,4.5,"1,322","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d5223269-Reviews-Benso-Rome_Lazio.html
La Treggia,4.5,498,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1569435-Reviews-La_Treggia-Rome_Lazio.html
Bar La Licata,4.5,925,"Italian, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3340828-Reviews-Bar_La_Licata-Rome_Lazio.html
Ristorante Tema,4.5,"2,095","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1175620-Reviews-Ristorante_Tema-Rome_Lazio.html
La Famiglia,4.0,"3,098","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034619-Reviews-La_Famiglia-Rome_Lazio.html
Divin Ostilia Wine Bar,4.5,"1,212","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2395767-Reviews-Divin_Ostilia_Wine_Bar-Rome_Lazio.html
Osteria Corsetti 1921,4.5,"1,427","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d801283-Reviews-Osteria_Corsetti_1921-Rome_Lazio.html
Status Quo,5.0,78,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23117242-Reviews-Status_Quo-Rome_Lazio.html
Cucina del Mercato,4.5,137,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d14176535-Reviews-Cucina_del_Mercato-Rome_Lazio.html
Pizzium - Roma Via Baldo Degli Ubaldi,4.5,313,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23409191-Reviews-Pizzium_Roma_Via_Baldo_Degli_Ubaldi-Rome_Lazio.html
La Cucina Nazionale,4.5,"3,001","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1176222-Reviews-La_Cucina_Nazionale-Rome_Lazio.html
Dietrolangolo,4.5,390,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10164804-Reviews-Dietrolangolo-Rome_Lazio.html
Trattoria della Stampa,4.5,557,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2092218-Reviews-Trattoria_della_Stampa-Rome_Lazio.html
Ristorante Campisi,4.5,457,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4174123-Reviews-Ristorante_Campisi-Rome_Lazio.html
Movie Restaurant,4.5,"1,032","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13783786-Reviews-Movie_Restaurant-Rome_Lazio.html
Gandhi 2 Ristorante Indiano,4.5,303,"Indian, International",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15242188-Reviews-Gandhi_2_Ristorante_Indiano-Rome_Lazio.html
My BagS,4.5,448,"Italian, Fast Food",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4588281-Reviews-My_BagS-Rome_Lazio.html
Ristorante da Romolo alla Mole Adriana,4.5,"1,603",Italian,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1583392-Reviews-Ristorante_da_Romolo_alla_Mole_Adriana-Rome_Lazio.html
Ristorante Wine Bar De' Penitenzieri,4.5,660,"Italian, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d5569432-Reviews-Ristorante_Wine_Bar_De_Penitenzieri-Rome_Lazio.html
Ristorante St. Ana,4.5,"1,296","Romana, Lazio",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1884051-Reviews-Ristorante_St_Ana-Rome_Lazio.html
"Mejo "" Cucina Romana """,5.0,84,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23727548-Reviews-Mejo_Cucina_Romana-Rome_Lazio.html
That's Amore Restaurant by Fabio Bongianni,4.5,"8,322","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1207928-Reviews-That_s_Amore_Restaurant_by_Fabio_Bongianni-Rome_Lazio.html
Restaurant Pizzeria Golfo di Napoli,4.5,488,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3589645-Reviews-Restaurant_Pizzeria_Golfo_di_Napoli-Rome_Lazio.html
Saluzzo al Nove,4.5,694,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2647068-Reviews-Saluzzo_al_Nove-Rome_Lazio.html
Renato e Luisa,4.5,"1,327","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d814239-Reviews-Renato_e_Luisa-Rome_Lazio.html
Ganesha India,4.5,528,Indian,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2295715-Reviews-Ganesha_India-Rome_Lazio.html
Barnum Cafè,4.5,680,"Bar, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3626857-Reviews-Barnum_Cafe-Rome_Lazio.html
Osteria Del Borgo,4.5,949,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3747162-Reviews-Osteria_Del_Borgo-Rome_Lazio.html
La Locanda,4.0,"1,631","Pizza, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2173927-Reviews-La_Locanda-Rome_Lazio.html
Origano Trevi,4.5,"2,348","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4553019-Reviews-Origano_Trevi-Rome_Lazio.html
Pesci Fritti Trattoria,4.5,747,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1818473-Reviews-Pesci_Fritti_Trattoria-Rome_Lazio.html
Mun Sushi Bar,4.5,171,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15294552-Reviews-Mun_Sushi_Bar-Rome_Lazio.html
Ristorante Puntarella,4.5,285,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d23777831-Reviews-Ristorante_Puntarella-Rome_Lazio.html
Casale del Fornaccio,4.5,704,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2373386-Reviews-Casale_del_Fornaccio-Rome_Lazio.html
Casa Sanchez,4.5,254,"Mexican, Healthy",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15663190-Reviews-Casa_Sanchez-Rome_Lazio.html
Osteria 22quattro,4.5,814,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2200507-Reviews-Osteria_22quattro-Rome_Lazio.html
Chattanooga Saloon,4.5,622,"Mexican, American",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13986096-Reviews-Chattanooga_Saloon-Rome_Lazio.html
20e20 Osteria Enoteca,4.5,630,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2091739-Reviews-20e20_Osteria_Enoteca-Rome_Lazio.html
Casette di Campagna,4.0,"2,242","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1180890-Reviews-Casette_di_Campagna-Rome_Lazio.html
Le Grondici,4.5,659,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2547509-Reviews-Le_Grondici-Rome_Lazio.html
Controluce,4.5,795,"Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1654096-Reviews-Controluce-Rome_Lazio.html
200 Gradi,4.5,"3,477","Italian, Brew Pub",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2177441-Reviews-200_Gradi-Rome_Lazio.html
La Pratolina,4.5,"2,208","Mediterranean, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d801156-Reviews-La_Pratolina-Rome_Lazio.html
Prosciutteria Cantina Dei Papi - Trastevere,4.5,"2,772","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7361389-Reviews-Prosciutteria_Cantina_Dei_Papi_Trastevere-Rome_Lazio.html
Waraku,4.5,784,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4297416-Reviews-Waraku-Rome_Lazio.html
Il Fellini,4.5,"1,501","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3546639-Reviews-Il_Fellini-Rome_Lazio.html
Ristorante Palmieri,4.5,567,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12473781-Reviews-Ristorante_Palmieri-Rome_Lazio.html
Osteria Paquino,4.5,519,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1034645-Reviews-Osteria_Paquino-Rome_Lazio.html
Comodo Mercato Trevi,4.5,218,"Italian, American",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d24924635-Reviews-Comodo_Mercato_Trevi-Rome_Lazio.html
Spirito Divino,4.5,"1,233","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d786085-Reviews-Spirito_Divino-Rome_Lazio.html
Osteria Numerosette,4.5,590,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1863293-Reviews-Osteria_Numerosette-Rome_Lazio.html
Giulia Restaurant,4.5,249,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12590145-Reviews-Giulia_Restaurant-Rome_Lazio.html
Ristorante Mazze,4.5,497,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d13433946-Reviews-Ristorante_Mazze-Rome_Lazio.html
Trapizzino Trilussa,4.5,581,"Italian, Street Food",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12949034-Reviews-Trapizzino_Trilussa-Rome_Lazio.html
Il Porto Di Ripetta,4.5,"1,249","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1440167-Reviews-Il_Porto_Di_Ripetta-Rome_Lazio.html
Ristorante Cotto,4.5,"3,235","Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d7312335-Reviews-Ristorante_Cotto-Rome_Lazio.html
Fiaschetteria Marini,4.5,601,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2081651-Reviews-Fiaschetteria_Marini-Rome_Lazio.html
Meat,4.5,601,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d4495144-Reviews-Meat-Rome_Lazio.html
Sushisen,4.5,"2,182","Japanese, Healthy",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d793647-Reviews-Sushisen-Rome_Lazio.html
Sciue Sciue,4.5,"1,252","Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1812495-Reviews-Sciue_Sciue-Rome_Lazio.html
Brucio - La Romana,4.5,271,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d24045626-Reviews-Brucio_La_Romana-Rome_Lazio.html
Pantha Rei,4.0,"1,763","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1897893-Reviews-Pantha_Rei-Rome_Lazio.html
Pork'n'Roll Pub,4.5,855,"Bars & Pubs, Italian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d5041843-Reviews-Pork_n_Roll_Pub-Rome_Lazio.html
Ristorante Indiano Bombay,4.0,496,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html
Pizzeria Loffredo,4.5,"2,028","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d3494494-Reviews-Pizzeria_Loffredo-Rome_Lazio.html
Enoteca e Taverna Capranica,4.5,810,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d2556190-Reviews-Enoteca_e_Taverna_Capranica-Rome_Lazio.html
Altrogiro,4.5,370,"Italian, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10496316-Reviews-Altrogiro-Rome_Lazio.html
Er Faciolaro,4.0,"2,522","Italian, Romana",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1524454-Reviews-Er_Faciolaro-Rome_Lazio.html
Mangio,4.5,151,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d15287776-Reviews-Mangio-Rome_Lazio.html
Dar Sor Olimpio al Drago,4.5,"1,188","Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1918332-Reviews-Dar_Sor_Olimpio_al_Drago-Rome_Lazio.html
Taverna Angelica,4.5,696,Contemporary,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d798090-Reviews-Taverna_Angelica-Rome_Lazio.html
Ristorante Bernini,4.5,"1,650",N/A,https://www.tripadvisor.com.my/Restaurant_Review-g187791-d1569388-Reviews-Ristorante_Bernini-Rome_Lazio.html
Hostaria Ago e Lillo Roma,4.5,"1,142","Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d10229881-Reviews-Hostaria_Ago_e_Lillo_Roma-Rome_Lazio.html
Ristorante Divo Food & Drinks,4.5,606,"Italian, American",https://www.tripadvisor.com.my/Restaurant_Review-g187791-d12592940-Reviews-Ristorante_Divo_Food_Drinks-Rome_Lazio.html
