Restaurant,star_rating,no_reviews,cuisine,url
Cantaloupe,4.0,250,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6016708-Reviews-Cantaloupe-Kuala_Lumpur_Wilayah_Persekutuan.html
Gordon Ramsay Bar & Grill,4.5,63,British,https://www.tripadvisor.com.my/Restaurant_Review-g298317-d24127635-Reviews-Gordon_Ramsay_Bar_Grill-Subang_Jaya_Petaling_District_Selangor.html
Fahrenheit 600,4.0,108,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4459739-Reviews-Fahrenheit_600-Kuala_Lumpur_Wilayah_Persekutuan.html
Chez Gaston KL by Rendez-Vous,4.0,164,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6949146-Reviews-Chez_Gaston_KL_by_Rendez_Vous-Kuala_Lumpur_Wilayah_Persekutuan.html
Colonial Cafe,4.0,183,"Cafe, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3703037-Reviews-Colonial_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
The Magnificent Fish & Chips Bar,4.0,288,"Bar, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1060035-Reviews-The_Magnificent_Fish_Chips_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
"Dolly Dim Sum, NU Sentral",4.0,152,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d8818360-Reviews-Dolly_Dim_Sum_NU_Sentral-Kuala_Lumpur_Wilayah_Persekutuan.html
"Dolly Dim Sum, Suria KLCC",4.0,189,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11881129-Reviews-Dolly_Dim_Sum_Suria_KLCC-Kuala_Lumpur_Wilayah_Persekutuan.html
Oriental Pavillion,4.0,168,"Chinese, Cantonese",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1083052-Reviews-Oriental_Pavillion-Petaling_Jaya_Petaling_District_Selangor.html
Saravanaa Bhavan,4.0,188,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3588953-Reviews-Saravanaa_Bhavan-Kuala_Lumpur_Wilayah_Persekutuan.html
Atmosphere 360 Revolving Restaurant,3.5,"1,776","International, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3345198-Reviews-Atmosphere_360_Revolving_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Wadi Hadramawt,4.5,151,"Mediterranean, Arabic",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3812171-Reviews-Wadi_Hadramawt-Kuala_Lumpur_Wilayah_Persekutuan.html
The Italian Market,4.5,74,"Italian, Mediterranean",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12080008-Reviews-The_Italian_Market-Kuala_Lumpur_Wilayah_Persekutuan.html
Crystal,5.0,41,"American, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10542994-Reviews-Crystal-Kuala_Lumpur_Wilayah_Persekutuan.html
Muar Restaurant,4.5,105,"Asian, Nonya/Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d795117-Reviews-Muar_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Essence Restaurant,4.0,166,"International, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1120846-Reviews-Essence_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Bedouin Arabian Cuisine,4.5,50,"Mediterranean, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10297114-Reviews-Bedouin_Arabian_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html
Naab,4.0,216,"Middle Eastern, Persian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1233069-Reviews-Naab-Kuala_Lumpur_Wilayah_Persekutuan.html
Senja Restaurant,4.5,80,"Italian, European",https://www.tripadvisor.com.my/Restaurant_Review-g298316-d5849936-Reviews-Senja_Restaurant-Shah_Alam_Petaling_District_Selangor.html
Mo-Mo Paradise,5.0,38,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14051856-Reviews-Mo_Mo_Paradise-Kuala_Lumpur_Wilayah_Persekutuan.html
Ee Chinese Cuisine,4.5,47,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d7929697-Reviews-Ee_Chinese_Cuisine-Petaling_Jaya_Petaling_District_Selangor.html
Celadon,4.0,172,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1062370-Reviews-Celadon-Kuala_Lumpur_Wilayah_Persekutuan.html
Out of Africa Restaurant & Kudu Bar,4.0,140,"Bar, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1117187-Reviews-Out_of_Africa_Restaurant_Kudu_Bar-Petaling_Jaya_Petaling_District_Selangor.html
Kampai Yakiniku,5.0,18,"Japanese, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d25165379-Reviews-Kampai_Yakiniku-Kuala_Lumpur_Wilayah_Persekutuan.html
Dharma Realm Guan Yin Sagely Monastery Canteen,4.5,68,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1798598-Reviews-Dharma_Realm_Guan_Yin_Sagely_Monastery_Canteen-Kuala_Lumpur_Wilayah_Persekutuan.html
Kanna Curry House,3.5,406,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1122252-Reviews-Kanna_Curry_House-Petaling_Jaya_Petaling_District_Selangor.html
Lut Gastrobar,5.0,20,"Bars & Pubs, French",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d24868148-Reviews-Lut_Gastrobar-Kuala_Lumpur_Wilayah_Persekutuan.html
Yezi Steamboat,4.5,80,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9587713-Reviews-Yezi_Steamboat-Kuala_Lumpur_Wilayah_Persekutuan.html
Saravana Bhavan,4.0,180,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d866844-Reviews-Saravana_Bhavan-Kuala_Lumpur_Wilayah_Persekutuan.html
La Bodega Pavilion KL,4.0,236,"Bar, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1097410-Reviews-La_Bodega_Pavilion_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Joloko,4.5,68,"Caribbean, Jamaican",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14926477-Reviews-Joloko-Kuala_Lumpur_Wilayah_Persekutuan.html
Kayra Authentic Kerala Cuisine,4.5,95,Indian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10210215-Reviews-Kayra_Authentic_Kerala_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html
Durian SS2,4.0,98,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d12490851-Reviews-Durian_SS2-Petaling_Jaya_Petaling_District_Selangor.html
Gem Restaurant,4.0,187,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1134082-Reviews-Gem_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Gavel Coffee Kitchen Craft Beers,4.5,71,"Bar, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13838143-Reviews-Gavel_Coffee_Kitchen_Craft_Beers-Kuala_Lumpur_Wilayah_Persekutuan.html
Hadramawt Kitchen,4.5,60,Middle Eastern,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d6028817-Reviews-Hadramawt_Kitchen-Shah_Alam_Petaling_District_Selangor.html
Celestial Court,4.0,144,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1120847-Reviews-Celestial_Court-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Stadium Negara,4.0,110,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2643196-Reviews-Restoran_Stadium_Negara-Kuala_Lumpur_Wilayah_Persekutuan.html
Sun Hong Muk Koot Tea,4.0,161,Chinese,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3703811-Reviews-Sun_Hong_Muk_Koot_Tea-Kuala_Lumpur_Wilayah_Persekutuan.html
Lafite,4.0,224,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d939929-Reviews-Lafite-Kuala_Lumpur_Wilayah_Persekutuan.html
The Beato Aged Steakhouse,4.0,136,Steakhouse,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4268187-Reviews-The_Beato_Aged_Steakhouse-Kuala_Lumpur_Wilayah_Persekutuan.html
Bobo KL,4.5,59,"Bar, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9603847-Reviews-Bobo_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Chateau Dionne,4.5,33,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d21227415-Reviews-Chateau_Dionne-Kuala_Lumpur_Wilayah_Persekutuan.html
Layali El Sham Restaurant,4.5,39,"Turkish, Middle Eastern",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15578534-Reviews-Layali_El_Sham_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Sala Vegan Plant-based Tex-Mex Restaurant,5.0,35,"Mexican, Healthy",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12381920-Reviews-Sala_Vegan_Plant_based_Tex_Mex_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
De.Wan 1958 By Chef Wan,4.0,77,Malaysian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17735188-Reviews-De_Wan_1958_By_Chef_Wan-Kuala_Lumpur_Wilayah_Persekutuan.html
ABC Bistro Cafe,4.0,158,"Indian, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9568701-Reviews-ABC_Bistro_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Luk Yu Tea House,4.0,145,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1110543-Reviews-Luk_Yu_Tea_House-Kuala_Lumpur_Wilayah_Persekutuan.html
The Daily Grind,4.0,127,"American, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1059013-Reviews-The_Daily_Grind-Kuala_Lumpur_Wilayah_Persekutuan.html
Way Modern Chinois,4.5,76,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6416478-Reviews-Way_Modern_Chinois-Kuala_Lumpur_Wilayah_Persekutuan.html
Shucked Oyster and Seafood Bar,4.5,127,Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4037454-Reviews-Shucked_Oyster_and_Seafood_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Coliseum Cafe,3.5,332,Malaysian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1164708-Reviews-Coliseum_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Portofino Bangsar Lucky Garden,4.0,128,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7378289-Reviews-Portofino_Bangsar_Lucky_Garden-Kuala_Lumpur_Wilayah_Persekutuan.html
Michelangelo’s Restaurant @ Solaris Mont’ Kiara,4.5,59,"Italian, Steakhouse",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7621442-Reviews-Michelangelo_s_Restaurant_Solaris_Mont_Kiara-Kuala_Lumpur_Wilayah_Persekutuan.html
TasteBud,4.5,45,"Indian, Middle Eastern",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7738891-Reviews-TasteBud-Kuala_Lumpur_Wilayah_Persekutuan.html
Cafe Cafe,4.0,168,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d874060-Reviews-Cafe_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Wildflowers,4.5,39,Asian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d18963004-Reviews-Wildflowers-Kuala_Lumpur_Wilayah_Persekutuan.html
ICC Pudu,4.0,63,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11641751-Reviews-ICC_Pudu-Kuala_Lumpur_Wilayah_Persekutuan.html
PJ’s Bar & Grill,4.5,49,"Bar, Grill",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d14094731-Reviews-PJ_s_Bar_Grill-Petaling_Jaya_Petaling_District_Selangor.html
Arabella Restaurant,4.5,51,"Asian, Middle Eastern",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14172263-Reviews-Arabella_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Delhi Royale,4.0,171,Indian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6849258-Reviews-Delhi_Royale-Kuala_Lumpur_Wilayah_Persekutuan.html
1919 Restaurant,4.0,102,Asian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3383307-Reviews-1919_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Chocha Foodstore,4.0,130,Malaysian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11644518-Reviews-Chocha_Foodstore-Kuala_Lumpur_Wilayah_Persekutuan.html
Rise & Shine by Tapestry,4.5,44,Grill,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17614083-Reviews-Rise_Shine_by_Tapestry-Kuala_Lumpur_Wilayah_Persekutuan.html
Pavilions Lounge,4.5,52,"Bar, Cafe",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1650323-Reviews-Pavilions_Lounge-Kuala_Lumpur_Wilayah_Persekutuan.html
FLOUR,4.0,142,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12177735-Reviews-FLOUR-Kuala_Lumpur_Wilayah_Persekutuan.html
Wong Kee Hai Lam Chicken Rice & Roast Pork,4.5,78,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7846985-Reviews-Wong_Kee_Hai_Lam_Chicken_Rice_Roast_Pork-Kuala_Lumpur_Wilayah_Persekutuan.html
Breakfast Thieves,4.0,132,Malaysian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10812910-Reviews-Breakfast_Thieves-Kuala_Lumpur_Wilayah_Persekutuan.html
Senya Izakaya Publika,4.0,112,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d4291044-Reviews-Senya_Izakaya_Publika-Kuala_Lumpur_Wilayah_Persekutuan.html
Ichi Zen Japanese Restaurant,4.0,77,"Japanese, Central Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6599178-Reviews-Ichi_Zen_Japanese_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Bistro a Table,4.0,94,"French, International",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d2327253-Reviews-Bistro_a_Table-Petaling_Jaya_Petaling_District_Selangor.html
Sushi Zanmai,4.0,327,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1013949-Reviews-Sushi_Zanmai-Kuala_Lumpur_Wilayah_Persekutuan.html
SOULed OUT Ampang,4.0,216,"Bar, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3730564-Reviews-SOULed_OUT_Ampang-Kuala_Lumpur_Wilayah_Persekutuan.html
Annie 1 Family Restaurant,4.0,82,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d7375876-Reviews-Annie_1_Family_Restaurant-Petaling_Jaya_Petaling_District_Selangor.html
Vantador,4.0,70,"Steakhouse, Argentinian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13388485-Reviews-Vantador-Kuala_Lumpur_Wilayah_Persekutuan.html
SOULed OUT Kuala Lumpur,4.0,290,"Pizza, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1063126-Reviews-SOULed_OUT_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Dave's Bistro Bar & Grill,4.0,124,European,https://www.tripadvisor.com.my/Restaurant_Review-g298313-d2287935-Reviews-Dave_s_Bistro_Bar_Grill-Petaling_Jaya_Petaling_District_Selangor.html
Anne Elizabeth The Deli Restaurant,4.0,64,"Southwestern, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9786077-Reviews-Anne_Elizabeth_The_Deli_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Damascus Restoran,4.5,32,"Lebanese, Fast food",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d15215848-Reviews-Damascus_Restoran-Kuala_Lumpur_Wilayah_Persekutuan.html
Wurst,5.0,33,"German, Deli",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14099081-Reviews-Wurst-Kuala_Lumpur_Wilayah_Persekutuan.html
Yarl Restaurant,4.5,37,"Asian, Sri Lankan",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10481819-Reviews-Yarl_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Fat Tea Macanese Food,4.5,46,"Cafe, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d11691284-Reviews-Fat_Tea_Macanese_Food-Petaling_Jaya_Petaling_District_Selangor.html
Ginger Restaurant,4.0,178,"Indian, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1126552-Reviews-Ginger_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Ti Chen Chinese Restaurant,4.5,39,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298316-d10060984-Reviews-Ti_Chen_Chinese_Restaurant-Shah_Alam_Petaling_District_Selangor.html
Nasi Lemak Wanjo,4.0,72,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5853546-Reviews-Nasi_Lemak_Wanjo-Kuala_Lumpur_Wilayah_Persekutuan.html
Entier French Dining,4.0,115,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14133149-Reviews-Entier_French_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html
Hawker Stalls in Chinatown,4.0,152,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1164739-Reviews-Hawker_Stalls_in_Chinatown-Kuala_Lumpur_Wilayah_Persekutuan.html
Miss Ellie Tea House,4.5,54,"Cafe, British",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7009173-Reviews-Miss_Ellie_Tea_House-Kuala_Lumpur_Wilayah_Persekutuan.html
Fresh Unique Seafood 23,4.0,158,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1062359-Reviews-Fresh_Unique_Seafood_23-Petaling_Jaya_Petaling_District_Selangor.html
Eyuzu Japanese Cuisine,4.5,64,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d2436740-Reviews-Eyuzu_Japanese_Cuisine-Petaling_Jaya_Petaling_District_Selangor.html
Gobo Chit Chat,4.0,258,"Seafood, International",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1832819-Reviews-Gobo_Chit_Chat-Kuala_Lumpur_Wilayah_Persekutuan.html
Sassolino,4.5,31,"Italian, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d19112347-Reviews-Sassolino-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Siu Siu,4.0,114,"Chinese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7264504-Reviews-Restoran_Siu_Siu-Kuala_Lumpur_Wilayah_Persekutuan.html
Fuel Shack Signature,4.0,213,"American, Pizza",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5953742-Reviews-Fuel_Shack_Signature-Kuala_Lumpur_Wilayah_Persekutuan.html
Raw Kitchen Hall,5.0,15,"Latin, Spanish",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d25297283-Reviews-Raw_Kitchen_Hall-Kuala_Lumpur_Wilayah_Persekutuan.html
The Courtyard at Pavilion Hotel Kuala Lumpur,4.5,33,"International, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d17752932-Reviews-The_Courtyard_at_Pavilion_Hotel_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Isetan The Japan Store Lot 10,4.0,57,"Japanese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d13345677-Reviews-Isetan_The_Japan_Store_Lot_10-Kuala_Lumpur_Wilayah_Persekutuan.html
H2o Bar & Grill,5.0,16,"International, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7277687-Reviews-H2o_Bar_Grill-Kuala_Lumpur_Wilayah_Persekutuan.html
Old Town White Coffee,3.5,225,"Cafe, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3193931-Reviews-Old_Town_White_Coffee-Kuala_Lumpur_Wilayah_Persekutuan.html
Restoran Kudu Bin Abdul Nasi Kandar Penang,4.0,75,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2339369-Reviews-Restoran_Kudu_Bin_Abdul_Nasi_Kandar_Penang-Kuala_Lumpur_Wilayah_Persekutuan.html
"Dolly Dim Sum, Pavilion Elite",4.0,99,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11945882-Reviews-Dolly_Dim_Sum_Pavilion_Elite-Kuala_Lumpur_Wilayah_Persekutuan.html
Chez Gaston,4.5,64,"French, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14955783-Reviews-Chez_Gaston-Kuala_Lumpur_Wilayah_Persekutuan.html
Canvass Bistro & Cocktail Bar,5.0,19,"European, Scandinavian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d21330314-Reviews-Canvass_Bistro_Cocktail_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Sakana Japanese Dining,4.5,31,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d22922919-Reviews-Sakana_Japanese_Dining-Kuala_Lumpur_Wilayah_Persekutuan.html
Nasi Ayam Hainan Chee Meng,4.0,156,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3360498-Reviews-Nasi_Ayam_Hainan_Chee_Meng-Kuala_Lumpur_Wilayah_Persekutuan.html
Pampas at Old Malaya,4.0,143,Steakhouse,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d10350098-Reviews-Pampas_at_Old_Malaya-Kuala_Lumpur_Wilayah_Persekutuan.html
33 Blue Room,4.0,63,Wine Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298313-d10594043-Reviews-33_Blue_Room-Petaling_Jaya_Petaling_District_Selangor.html
Indian Empire Bukit Bintang,5.0,15,Indian,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d26262610-Reviews-Indian_Empire_Bukit_Bintang-Kuala_Lumpur_Wilayah_Persekutuan.html
Ichiro Sushi Bar,4.5,65,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d8474777-Reviews-Ichiro_Sushi_Bar-Petaling_Jaya_Petaling_District_Selangor.html
OneSixFive Lounge,4.5,45,International,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6519034-Reviews-OneSixFive_Lounge-Kuala_Lumpur_Wilayah_Persekutuan.html
Koon Kee Wan Tan Mee,4.0,123,"Chinese, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2287051-Reviews-Koon_Kee_Wan_Tan_Mee-Kuala_Lumpur_Wilayah_Persekutuan.html
Grand Imperial Restaurant @ Bangsar Shopping Centre,4.0,111,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3525179-Reviews-Grand_Imperial_Restaurant_Bangsar_Shopping_Centre-Kuala_Lumpur_Wilayah_Persekutua.html
Quan's Kitchen,4.0,47,"International, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d19979055-Reviews-Quan_s_Kitchen-Kuala_Lumpur_Wilayah_Persekutuan.html
Warisan Cafe,4.0,125,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2588141-Reviews-Warisan_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
OZEKI Tokyo Cuisine,4.0,132,"Japanese, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1094495-Reviews-OZEKI_Tokyo_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html
Blue Boy Vegetarian Food Centre,4.0,88,"Asian, Malaysian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d1164700-Reviews-Blue_Boy_Vegetarian_Food_Centre-Kuala_Lumpur_Wilayah_Persekutuan.html
Morganfield's,4.0,263,"American, Bar",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d2421623-Reviews-Morganfield_s-Kuala_Lumpur_Wilayah_Persekutuan.html
Southern Rock Seafood,4.0,126,"Bar, Seafood",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7735866-Reviews-Southern_Rock_Seafood-Kuala_Lumpur_Wilayah_Persekutuan.html
Mitasu Restaurant,4.0,103,"Japanese, Sushi",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6599798-Reviews-Mitasu_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
"Ekkamai, Batai",4.0,94,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d9753797-Reviews-Ekkamai_Batai-Kuala_Lumpur_Wilayah_Persekutuan.html
Rama V Thai Cuisine,4.0,246,"Asian, Thai",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d804244-Reviews-Rama_V_Thai_Cuisine-Kuala_Lumpur_Wilayah_Persekutuan.html
Berjaya Cafe,4.0,129,"Asian, Fusion",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d838380-Reviews-Berjaya_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Naughty Babe Dirty Duck,4.0,110,Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298570-d6609054-Reviews-Naughty_Babe_Dirty_Duck-Kuala_Lumpur_Wilayah_Persekutuan.html
Soleil,4.0,59,"International, European",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d11893946-Reviews-Soleil-Kuala_Lumpur_Wilayah_Persekutuan.html
Barbeque Nation,4.5,34,"Indian, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d14994001-Reviews-Barbeque_Nation-Kuala_Lumpur_Wilayah_Persekutuan.html
The Butcher's Table,4.0,48,N/A,https://www.tripadvisor.com.my/Restaurant_Review-g298313-d13238288-Reviews-The_Butcher_s_Table-Petaling_Jaya_Petaling_District_Selangor.html
Ah Sang Bak Kut Teh,4.5,61,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298313-d1063105-Reviews-Ah_Sang_Bak_Kut_Teh-Petaling_Jaya_Petaling_District_Selangor.html
Chili's,4.0,350,"Mexican, Southwestern",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d789394-Reviews-Chili_s-Kuala_Lumpur_Wilayah_Persekutuan.html
Hakka,4.0,85,"Chinese, Asian",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d5439370-Reviews-Hakka-Kuala_Lumpur_Wilayah_Persekutuan.html
Fresca Mexican Kitchen & Bar,4.0,169,"Mexican, Latin",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d3326001-Reviews-Fresca_Mexican_Kitchen_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Kyomo,4.5,49,"Japanese, Barbecue",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d12700091-Reviews-Kyomo-Kuala_Lumpur_Wilayah_Persekutuan.html
Turkish Cafe Istanbul,4.0,70,"Mediterranean, Turkish",https://www.tripadvisor.com.my/Restaurant_Review-g298570-d7733476-Reviews-Turkish_Cafe_Istanbul-Kuala_Lumpur_Wilayah_Persekutuan.html
